# optical properties from the ZDA_BARE_GR_S model from Zubko et al. 2004, ApJS, 152, 211
# 1202 wavelengths from 0.05 micron to 10^5 micron
#
# col 1: wavelength [micron]
# col 2: Cabs [cm2]
# col 3: Csca [cm2]
# col 4: tau [cm2/H]
# col 5: albedo
# col 6: asymmetry parameter

0.376585 5.84618e-16 6.4168e-16 6.87283e-22 0.523266 0.493907
0.381166 5.76203e-16 6.34345e-16 6.78456e-22 0.524014 0.492641
0.385803 5.67859e-16 6.27116e-16 6.69728e-22 0.524794 0.491391
0.390495 5.59544e-16 6.19802e-16 6.60968e-22 0.525547 0.490252
0.395245 5.51279e-16 6.12554e-16 6.52275e-22 0.526325 0.48899
0.400053 5.43071e-16 6.0551e-16 6.43726e-22 0.527181 0.487391
0.404919 5.34901e-16 5.98381e-16 6.35152e-22 0.528007 0.485898
0.409845 5.2676e-16 5.91164e-16 6.26545e-22 0.528805 0.48452
0.41483 5.18503e-16 5.83909e-16 6.17851e-22 0.529665 0.482611
0.419876 5.10236e-16 5.76569e-16 6.09104e-22 0.530518 0.480748
0.424983 5.01978e-16 5.6914e-16 6.00312e-22 0.531352 0.478979
0.430153 4.93828e-16 5.62022e-16 5.91756e-22 0.532293 0.477257
0.435385 4.85795e-16 5.55183e-16 5.8342e-22 0.533328 0.475565
0.440681 4.77801e-16 5.48261e-16 5.7506e-22 0.534335 0.473951
0.446042 4.69853e-16 5.41264e-16 5.66684e-22 0.535313 0.472344
0.451467 4.62134e-16 5.3427e-16 5.58439e-22 0.536198 0.470212
0.456959 4.54417e-16 5.2719e-16 5.50145e-22 0.537068 0.46815
0.462517 4.46707e-16 5.20025e-16 5.41808e-22 0.53792 0.466166
0.468143 4.39194e-16 5.12868e-16 5.33587e-22 0.538691 0.463988
0.473838 4.31795e-16 5.05664e-16 5.25402e-22 0.539399 0.46175
0.479602 4.24427e-16 4.98373e-16 5.17187e-22 0.540066 0.459573
0.485435 4.17204e-16 4.91123e-16 5.09076e-22 0.54069 0.457421
0.49134 4.10288e-16 4.84105e-16 5.01266e-22 0.541266 0.455228
0.497317 4.0337e-16 4.77001e-16 4.93407e-22 0.541818 0.453098
0.503366 3.9646e-16 4.69812e-16 4.85505e-22 0.542338 0.45104
0.509489 3.89814e-16 4.62629e-16 4.77755e-22 0.54271 0.448547
0.515686 3.83234e-16 4.55374e-16 4.70001e-22 0.543012 0.446038
0.521959 3.76681e-16 4.4803e-16 4.62212e-22 0.543257 0.443591
0.528308 3.70281e-16 4.40769e-16 4.54556e-22 0.543455 0.441078
0.534735 3.64045e-16 4.33621e-16 4.47055e-22 0.543612 0.438463
0.541239 3.57818e-16 4.26388e-16 4.39511e-22 0.543719 0.435903
0.547823 3.51613e-16 4.1909e-16 4.31944e-22 0.543776 0.433389
0.554486 3.45749e-16 4.12205e-16 4.24798e-22 0.543839 0.430667
0.561231 3.39896e-16 4.05235e-16 4.17611e-22 0.543845 0.427994
0.568058 3.34051e-16 3.98181e-16 4.10382e-22 0.543791 0.425377
0.574968 3.28415e-16 3.91226e-16 4.03326e-22 0.54364 0.422554
0.581962 3.22904e-16 3.84294e-16 3.96351e-22 0.543404 0.419622
0.58904 3.17395e-16 3.77279e-16 3.89332e-22 0.543102 0.416736
0.596206 3.11958e-16 3.70267e-16 3.82355e-22 0.542735 0.41385
0.603458 3.06783e-16 3.63492e-16 3.75659e-22 0.542303 0.410823
0.610798 3.01611e-16 3.56635e-16 3.68917e-22 0.541796 0.407841
0.618228 2.9644e-16 3.49694e-16 3.62128e-22 0.54121 0.404911
0.625748 2.9154e-16 3.43013e-16 3.55637e-22 0.540558 0.401825
0.633359 2.86699e-16 3.36332e-16 3.4918e-22 0.539831 0.39873
0.641064 2.81851e-16 3.29568e-16 3.42672e-22 0.539022 0.395681
0.648861 2.77119e-16 3.22892e-16 3.36278e-22 0.538143 0.392558
0.656754 2.72566e-16 3.1639e-16 3.30083e-22 0.537204 0.389275
0.664743 2.68005e-16 3.09808e-16 3.23838e-22 0.536173 0.386029
0.672829 2.63433e-16 3.03147e-16 3.17542e-22 0.535047 0.382829
0.681013 2.59121e-16 2.96855e-16 3.11599e-22 0.533935 0.379411
0.689297 2.54801e-16 2.90493e-16 3.05612e-22 0.532727 0.376022
0.697681 2.50469e-16 2.84055e-16 2.99576e-22 0.531417 0.372673
0.706168 2.46296e-16 2.77808e-16 2.93736e-22 0.530063 0.369241
0.714758 2.42239e-16 2.71691e-16 2.88034e-22 0.528653 0.365743
0.723452 2.38168e-16 2.65499e-16 2.82282e-22 0.527132 0.362276
0.732252 2.34124e-16 2.59308e-16 2.76546e-22 0.525519 0.358814
0.741159 2.30304e-16 2.53446e-16 2.71119e-22 0.523919 0.355187
0.750175 2.26467e-16 2.47512e-16 2.65643e-22 0.522201 0.351582
0.7593 2.22612e-16 2.41506e-16 2.60117e-22 0.520355 0.348005
0.768536 2.1893e-16 2.3576e-16 2.54833e-22 0.518506 0.344299
0.777884 2.15298e-16 2.30058e-16 2.49601e-22 0.516571 0.340555
0.787346 2.11646e-16 2.24286e-16 2.4432e-22 0.514498 0.336833
0.796923 2.08061e-16 2.18621e-16 2.39135e-22 0.512375 0.333097
0.806617 2.04632e-16 2.13244e-16 2.342e-22 0.510305 0.329294
0.816429 2.01185e-16 2.07802e-16 2.29218e-22 0.508089 0.325506
0.82636 1.9772e-16 2.02294e-16 2.24189e-22 0.505717 0.32174
0.836412 1.94497e-16 1.97185e-16 2.1952e-22 0.503431 0.317848
0.846586 1.91279e-16 1.92055e-16 2.14841e-22 0.501012 0.313949
0.856883 1.88039e-16 1.86863e-16 2.10115e-22 0.498431 0.31006
0.867307 1.84892e-16 1.81834e-16 2.05533e-22 0.49583 0.306112
0.877856 1.81835e-16 1.76968e-16 2.01092e-22 0.493218 0.302094
0.888535 1.78749e-16 1.72041e-16 1.96602e-22 0.49044 0.298077
0.899343 1.75657e-16 1.67102e-16 1.921e-22 0.487521 0.294062
0.910282 1.72768e-16 1.62557e-16 1.87934e-22 0.484775 0.289984
0.921355 1.69849e-16 1.57956e-16 1.8372e-22 0.481861 0.285902
0.932562 1.66899e-16 1.533e-16 1.79457e-22 0.478765 0.281822
0.943906 1.64085e-16 1.48901e-16 1.75414e-22 0.475744 0.277676
0.955387 1.6132e-16 1.44598e-16 1.71453e-22 0.472669 0.273486
0.967009 1.58526e-16 1.40242e-16 1.67445e-22 0.469401 0.269287
0.978771 1.55766e-16 1.35956e-16 1.63497e-22 0.466047 0.265061
0.990677 1.53151e-16 1.31958e-16 1.5979e-22 0.462834 0.260755
1.00273 1.50508e-16 1.27911e-16 1.56041e-22 0.459419 0.256429
1.01492 1.47838e-16 1.23817e-16 1.52251e-22 0.455788 0.252092
1.02727 1.45324e-16 1.2006e-16 1.48735e-22 0.452401 0.247703
1.03977 1.42814e-16 1.16324e-16 1.45235e-22 0.44889 0.243284
1.05241 1.40277e-16 1.12547e-16 1.41696e-22 0.445159 0.238847
1.06521 1.3781e-16 1.0891e-16 1.38275e-22 0.441431 0.234391
1.07817 1.35442e-16 1.05469e-16 1.35019e-22 0.437792 0.229905
1.09129 1.33045e-16 1.01985e-16 1.31723e-22 0.433923 0.225383
1.10456 1.30627e-16 9.84724e-17 1.284e-22 0.429824 0.220834
1.118 1.28383e-16 9.53196e-17 1.25375e-22 0.4261 0.216314
1.1316 1.26112e-16 9.21293e-17 1.22314e-22 0.422144 0.211753
1.14536 1.23815e-16 8.89014e-17 1.19218e-22 0.417934 0.20715
1.15929 1.21624e-16 8.58896e-17 1.16302e-22 0.413899 0.202613
